calls_ivr_id,gen_billing_account_id
1670920030.2766681,639777810
1670920068.31533,630103866
1670920196.276696,637149359
1670920228.3438711,591784368
1670920234.2767079,637502621
1670920245.3051629,637295526
1670920246.2767119,630529648
1670920300.3051751,586462709
1670920302.2767229,637149359
1670920304.31536,634922799
1670920305.343889,591488989
1670920328.3438931,639777810
1670920342.27673,640236219
1670920355.2767351,637349062
1670920367.315372,640121062
1670920446.276757,640274054
1670920456.2767611,580567981
1670920484.3153889,638201403
1670920507.3439281,633105305
1670920511.3439291,639227722
1670920515.3153911,640339763
1670920535.276773,635232927
1670920591.2767789,637096579
1670920635.27679,630639387
1670920641.3052239,580765850
1670920728.30524,640339763
1670920748.3052449,635731950
1670920793.305253,581517937
1670920809.305258,640321640
1670920827.3052609,638897007
1670920895.3439951,634900441
1670920912.343998,591327975
1670920966.3052869,585372620
1670920971.3440111,639673335
1670920991.3154709,630268905
1670921001.305295,640072615
1670921002.2768381,639675414
1670921011.3052969,585372620
1670921014.3440211,591489738
1670921030.2768459,632066673
1670921056.276849,640294319
1670921086.344033,638362816
1670921107.305306,630574063
1670921107.315486,632411500
1670921136.30531,633434494
1670921148.315496,639247469
1670921156.305315,640225257
1670921170.3053191,582185226
1670921196.3440471,637349062
1670921203.344049,640084396
1670921208.2768731,630931364
1670921211.3053241,638895152
1670921213.276875,586190997
1670921250.3155191,637899304
1670921267.3440609,639026017
1670921298.34407,639038197
1670921324.276891,580394864
1670921361.3440821,588658889
1670921362.30535,640385683
1670921402.305356,639494065
1670921414.3053579,639325379
1670921416.3053589,640345888
1670921426.3155539,640398157
1670921436.3440969,639598659
1670921460.3441031,587162695
1670921475.3441091,587162695
1670921495.276927,630159649
1670921504.3441181,585288767
1670921522.3155611,591489738
1670921543.3155639,591477789
1670921559.344131,640072615
1670921602.31557,588691124
1670921603.3441391,640040268
1670921619.3441429,634035080
1670921620.276952,634359278
1670921629.276953,640225257
1670921637.3053911,632307711
1670921640.3155739,637435694
1670921677.3054039,587479102
1670921678.3441551,591489738
1670921705.305407,591489738
1670921786.3054149,633558975
1670921847.3156061,633090003
1670921861.315608,639583231
1670921910.3156209,630243390
1670921916.3054371,585487420
1670921921.2770071,581952595
1670921928.315624,640394874
1670921933.3156259,639936661
1670921982.277015,637234087
1670921990.3054559,582015840
1670921997.2770159,631370845
1670922033.30546,640002622
1670922037.2770219,633105305
1670922044.277025,633400348
1670922051.3156431,638464323
1670922051.3156431,637248339
1670922063.2770281,640273473
1670922063.315645,586943469
1670922088.3156509,588562793
1670922104.3442249,588691124
1670922105.305476,639786112
1670922111.2770391,586264567
1670922126.3442271,638851437
1670922133.315661,632153921
1670922150.2770481,583504985
1670922182.3156719,630096061
1670922187.344243,581905471
1670922203.3055,636935467
1670922221.3055041,587637568
1670922245.30551,632162762
1670922261.2770841,640147165
1670922261.2770851,635708605
1670922261.315691,640113103
1670922261.3156919,638925112
1670922272.3156979,639499497
1670922303.2770939,591340505
1670922307.3442831,637961842
1670922355.305527,582185226
1670922381.2771151,636431187
1670922381.305531,638823423
1670922388.3157139,636631625
1670922400.3443019,638380652
1670922401.2771211,638823423
1670922466.277138,640274621
1670922476.3055551,636431187
1670922494.3055561,580807374
1670922524.3055639,636383538
1670922569.34433,632794435
1670922587.344331,632794435
1670922610.344336,587512604
1670922662.344346,638946308
1670922677.3055971,584199945
1670922699.3056,637867720
1670922718.3157749,639827293
1670922751.305608,639993207
1670922764.305613,588431760
1670922782.315784,583556323
1670922787.3056171,632026185
1670922787.3056171,637316547
1670922791.277185,639273698
1670922817.3443739,634015676
1670922821.315793,640360959
1670922852.344383,639514400
1670922889.3158031,638314411
1670922893.3158059,591739267
1670922908.3443961,591477789
1670922917.3056331,635136313
1670922942.315815,587790665
1670922954.3056431,639993207
1670922977.315824,639608543
1670922985.344413,635359165
1670923006.344418,584450076
1670923034.3158381,637499793
1670923039.305661,637024507
1670923043.3158391,630057883
1670923048.2772291,631629740
1670923061.305666,633422013
1670923068.3056691,591816008
1670923076.2772341,637164199
1670923091.2772391,639983085
1670923094.3158519,640231837
1670923135.277247,582630881
1670923150.3158619,633645320
1670923152.344449,591816008
1670923158.3158641,591816008
1670923169.2772551,639795884
1670923186.3158679,586587743
1670923186.3158679,587794550
1670923203.27726,632035201
1670923205.315871,639872611
1670923211.277262,640186316
1670923213.3444631,634670036
1670923214.3158729,630096061
1670923250.305707,639795884
1670923271.3444729,638095773
1670923274.3158889,638901389
1670923286.3057139,587790665
1670923289.3158939,639756327
1670923292.3158951,638706600
1670923293.305717,640383772
1670923294.3158979,588615111
1670923301.3057179,637928473
1670923302.3444779,583990365
1670923306.315901,640183495
1670923342.3057261,637917784
1670923368.2772939,635096798
1670923394.2772989,636047321
1670923424.3057411,630096061
1670923455.31593,639792706
1670923459.344507,633764628
1670923472.34451,639947014
1670923515.344521,639664214
1670923521.344522,634370604
1670923548.344533,640354897
1670923564.34454,586384512
1670923568.2773261,638706600
1670923568.31595,638519819
1670923568.344543,633330761
1670923573.3159511,637800380
1670923573.3445439,638640058
1670923580.3057749,632154740
1670923589.27733,634339181
1670923609.3445561,639747542
1670923615.3159609,630604387
1670923620.315964,588623427
1670923628.344564,634294143
1670923637.305789,639110787
1670923691.277354,639734263
1670923691.3159831,636783392
1670923701.3445871,582810144
1670923728.3159981,630400169
1670923729.344594,638308468
1670923737.277364,586587743
1670923737.277364,587794550
1670923744.3160031,636688745
1670923762.3160069,632683849
1670923770.2773709,584348135
1670923776.344609,636931351
1670923782.2773731,639979109
1670923794.277375,587486088
1670923815.3160141,630471786
1670923833.316016,630431361
1670923882.316025,633330761
1670923896.31603,587486088
1670923899.3058381,636915664
1670923926.344631,637799155
1670923931.3160379,633374420
1670923958.27741,580353333
1670923979.3160491,636837754
1670923986.3058541,640121062
1670923996.3058569,633330761
1670924011.31606,630400169
1670924033.3446529,583385159
1670924048.3446541,635762610
1670924055.31607,587486088
1670924066.3446569,637391678
1670924068.3058641,639872611
1670924069.3446579,639750608
1670924084.344661,639843792
1670924088.3160751,636925639
1670924173.3160961,639895662
1670924189.305891,586264567
1670924195.34469,581622342
1670924209.277456,631942045
1670924215.277458,580470912
1670924280.3447089,581622342
1670924301.3447111,639982161
1670924322.3447139,636783392
1670924326.344718,632515905
1670924336.3059249,587759144
1670924342.3447189,631146607
1670924342.34472,632028390
1670924350.3059261,630400169
1670924366.3161249,580470912
1670924381.344728,633169243
1670924399.344733,635762610
1670924408.2774911,588212702
1670924433.316129,640176859
1670924442.316133,639583357
1670924443.344743,587759144
1670924453.3161371,631277234
1670924456.3059471,640176859
1670924460.344748,635198683
1670924471.277503,636294260
1670924476.2775049,636721428
1670924486.3161421,633911670
1670924493.316143,639026654
1670924499.3161459,630096061
1670924561.2775209,639855468
1670924581.3161631,586042863
1670924587.316165,639843792
1670924592.3161671,584223689
1670924592.3161671,639612862
1670924602.277529,636537909
1670924624.316175,591327975
1670924629.277534,640216066
1670924643.3161781,638453179
1670924685.277545,634627126
1670924701.3447981,636630932
1670924717.2775531,640336585
1670924717.3448,637039347
1670924728.277555,637772072
1670924741.3162091,637773640
1670924753.3059931,639934120
1670924772.2775619,634370604
1670924773.2775631,640056326
1670924775.344811,584111773
1670924792.2775681,640426969
1670924796.3162241,633911670
1670924798.3162251,640316208
1670924802.27757,586587743
1670924802.27757,587794550
1670924818.306016,640006542
1670924842.34483,638380652
1670924865.3448329,638706600
1670924871.344835,633166814
1670924879.344837,591539676
1670924913.3060269,635096798
1670924918.277611,638437877
1670924920.3162551,639342137
1670924951.277617,638143065
1670924975.3448629,637748923
1670924975.3448639,639872611
1670925001.3162689,639558584
1670925019.3448739,639163560
1670925056.316277,633248756
1670925056.316277,585578609
1670925063.277643,640414152
1670925131.3060639,639673629
1670925131.3060639,638645483
1670925149.3060679,640373321
1670925155.34491,640382386
1670925156.27766,591754562
1670925233.3060989,638226456
1670925282.3449409,586042863
1670925599.316361,630697592
1670925693.3163691,637518329
1670925694.3449759,639843792
1670925750.3449841,639385334
1670925819.3449891,640364949
1670925827.3061571,640343060
1670925830.31639,584111773
1670925835.30616,640294319
1670925846.3449991,632683849
1670925847.316396,587397041
1670925848.306165,637794192
1670925854.3061659,640343060
1670925860.3450029,638122163
1670925865.3061669,636795593
1670925876.3061709,586106269
1670925876.3164079,636042925
1670925877.345011,584646811
1670925881.3061719,636294260
1670925881.3061731,581166922
1670925902.3164141,639875222
1670925904.3450191,640006542
1670925910.345021,633487267
1670925934.306191,587397041
1670925955.345032,635258393
1670925957.316431,584646811
1670925963.3450351,640374931
1670925967.306205,583375275
1670925976.345037,582295357
1670925982.3450379,634329241
1670926006.306217,633699941
1670926016.3450489,584561971
1670926017.34505,634022263
1670926030.316453,632153921
1670926039.3450611,637794192
1670926041.316457,586883017
1670926064.316463,581180264
1670926086.3062379,632127076
1670926096.345083,634846989
1670926097.316473,638886542
1670926115.3062451,585904606
1670926115.31648,638851437
1670926121.3164821,636997144
1670926129.3450961,640177552
1670926131.3164871,638996960
1670926134.316489,639920428
1670926155.3062551,630497539
1670926167.306258,639351832
1670926186.306262,639832494
1670926212.3062689,636583815
1670926276.3165319,630096061
1670926293.3165359,638942962
1670926319.3165431,635784086
1670926348.30631,639418017
1670926375.316556,638899709
1670926394.3451459,584526180
1670926406.306324,633906693
1670926429.3063321,587397041
1670926431.3063331,635966002
1670926433.3165691,638706600
1670926484.316587,637794192
1670926494.3451631,634900441
1670926521.306356,630188587
1670926545.3165989,634709775
1670926559.3166,584646811
1670926563.306366,636238932
1670926579.3166039,584972934
1670926592.316607,638672930
1670926610.3063719,639843792
1670926629.3166139,640350396
1670926642.345207,633281446
1670926650.3452089,631223530
1670926653.306385,634846989
1670926656.306386,630675304
1670926674.3452139,640343060
1670926696.306392,583375275
1670926707.345221,633522995
1670926722.3452239,640417323
1670926735.316648,636631625
1670926777.306411,637268149
1670926782.306412,637794192
1670926786.3064139,632795254
1670926788.3064151,630078386
1670926814.3452561,585872728
1670926821.3166659,635891340
1670926830.306427,586940424
1670926847.3064361,639484258
1670926863.30644,632795254
1670926883.31668,639388092
1670926893.345279,640266305
1670926913.306453,584111773
1670926919.316689,639388092
1670926934.345289,639334101
1670926957.306462,636813030
1670926982.316699,582377362
1670927002.316704,638706600
1670927004.3064761,634022263
1670927023.3453081,632804942
1670927034.316715,631003030
1670927045.3167191,638672930
1670927056.3167219,584646811
1670927077.34532,630366506
1670927086.3453219,632153921
1670927089.3064921,632044210
1670927091.316735,631898386
1670927103.3167379,591378746
1670927115.3167419,638672930
1670927129.316747,588589239
1670927136.31675,640259718
1670927138.316751,630366506
1670927140.3065,586222399
1670927145.316752,584646811
1670927145.3167541,638685278
1670927172.30651,634900441
1670927176.345345,637969010
1670927196.3453491,633606274
1670927201.3065169,640269938
1670927222.3167779,586190997
1670927298.306541,633281446
1670927313.306546,638685278
1670927344.345403,630177079
1670927436.316819,591365341
1670927450.3168221,583569315
1670927474.3454349,583822610
1670927507.3454461,634841788
1670927526.34545,633606274
1670927535.306591,632340870
1670927553.3454549,584235981
1670927561.3168471,591444014
1670927598.3066061,632716763
1670927614.316853,587416445
1670927623.3168571,582185226
1670927644.3454781,630892605
1670927651.306617,639875222
1670927665.345484,638516991
1670927669.345485,639873780
1670927683.34549,630078386
1670927720.1,639911139
1670927722.3,639452779
1670927733.9,636892564
1670927737.13,591171581
1670927739.14,639060667
1670927745.15,639103563
1670927761.27,630096061
1670927782.4,638647331
1670927789.47,581290325
1670927823.345505,639382037
1670927828.68,639060667
1670927834.7,583317868
1670927858.345516,582329839
1670927858.345516,582395205
1670927900.3455241,584860843
1670927901.3066511,639060667
1670927926.3455329,588820862
1670927934.3455391,639703820
1670927942.3168941,639356795
1670927949.3168969,640431645
1670927957.3066659,635582661
1670927980.112,633917326
1670928007.3455541,584666271
1670928012.306675,636254472
1670928017.316915,587430543
1670928027.121,584698037
1670928034.3066771,583452835
1670928049.3455679,587416445
1670928071.316932,586190997
1670928075.306684,639765497
1670928084.3066871,584657850
1670928090.13,639863840
1670928095.345583,639060667
1670928108.135,635949146
1670928125.345588,639567068
1670928129.306705,635134402
1670928131.306706,638706600
1670928154.3067141,585164503
1670928154.3067141,640304938
1670928166.316957,640252340
1670928172.148,637635453
1670928204.3067319,639717155
1670928205.3067329,638077993
1670928220.3456161,630953589
1670928243.3456171,591147508
1670928252.3169761,582810144
1670928259.3067491,585164503
1670928259.3067491,640304938
1670928259.30675,634495799
1670928269.306752,640045805
1670928322.175,635962425
1670928325.306761,636424131
1670928330.316988,584252452
1670928330.316988,633648554
1670928343.306767,631092077
1670928350.30677,591338951
1670928368.3456359,637704795
1670928373.185,640186316
1670928377.3169949,582923054
1670928378.187,640361827
1670928381.3169971,639873780
1670928402.306787,632716763
1670928421.306792,585764109
1670928432.3170061,636100220
1670928442.3067939,640270757
1670928450.204,587922293
1670928454.3067961,640381056
1670928469.306798,640043222
1670928516.3170209,636813030
1670928531.3456759,583510074
1670928560.306824,639863840
1670928579.3456881,638915592
1670928580.3170359,583510074
1670928600.3068421,636716990
1670928602.317045,640236856
1670928623.3170509,639775605
1670928644.258,633281446
1670928653.317064,636231022
1670928696.3068609,631223530
1670928704.34572,581166922
1670928724.317085,634319777
1670928736.3068719,638077993
1670928759.3457291,582088549
1670928764.345731,587062847
1670928765.345732,639873780
1670928767.3457329,637565922
1670928775.282,638260238
1670928783.3457379,637097965
1670928796.3068881,640049158
1670928799.3068891,639109275
1670928847.293,630462427
1670928857.31712,640192959
1670928858.3068981,585569838
1670928885.3069029,637139377
1670928902.3171289,632174312
1670928928.31,638773639
1670928939.314,636262389
1670928949.34578,640326540
1670928976.317143,581655025
1670929002.345793,638672930
1670929025.335,640043222
1670929026.306931,640033919
1670929027.336,636262389
1670929027.3458,580981716
1670929104.3069451,637690599
1670929125.306952,640045805
1670929210.3458419,588478359
1670929260.3172171,634693941
1670929273.3172221,639878743
1670929285.3172231,636431187
1670929311.3069911,638870834
1670929316.3172331,639986732
1670929323.317234,632437484
1670929325.3069961,634675468
1670929326.3069971,640149188
1670929364.3172491,639427607
1670929384.307013,638501696
1670929385.307014,637925463
1670929398.406,637925463
1670929418.345875,638217979
1670929419.408,639658033
1670929432.30703,591739778
1670929457.3458791,640149188
1670929466.3458829,639733514
1670929485.34589,587430543
1670929523.345897,634178657
1670929565.307054,639730560
1670929568.345911,636076882
1670929585.3172791,585126948
1670929598.3172829,630973105
1670929620.307071,586943469
1670929673.472,640000249
1670929714.3070869,640065972
1670929722.31732,640113684
1670929733.489,636076882
1670929740.492,639768325
1670929744.3459611,587430543
1670929771.3459661,582837920
1670929789.3070979,633224277
1670929795.508,637536753
1670929796.3173339,630645148
1670929796.3173339,635317879
1670929803.3173349,640393999
1670929818.345983,582303729
1670929858.3459921,580652072
1670929889.527,632409876
1670929912.3460081,640354078
1670929914.317363,636152545
1670929916.3173649,637686210
1670929962.30714,638374359
1670929980.317384,639742691
1670929982.539,639878743
1670929983.3173859,636964342
1670930010.544,588009254
1670930021.3071489,580359220
1670930028.3071511,587720504
1670930053.307157,631383263
1670930053.346046,630096061
1670930068.56,634521965
1670930110.3071661,637535878
1670930135.577,585289628
1670930144.3460619,639519195
1670930166.585,637835604
1670930168.307174,634603452
1670930175.59,636461609
1670930177.3071749,635829775
1670930187.594,582580635
1670930223.612,630229474
1670930231.3071849,636262389
1670930270.346091,634143825
1670930296.3072059,634223219
1670930298.635,587939842
1670930301.636,634603452
1670930314.641,640358999
1670930316.346096,633906294
1670930326.3072121,585471138
1670930335.3460989,581639142
1670930336.307214,636096006
1670930341.652,639768325
1670930348.3072181,591465189
1670930358.661,635015661
1670930362.663,582811698
1670930366.3174551,636813030
1670930373.669,638460165
1670930388.346113,637019257
1670930404.677,639878743
1670930408.3072309,639768325
1670930415.68,636813030
1670930418.307235,638264060
1670930424.684,640166464
1670930427.317466,634076478
1670930429.3072391,635232927
1670930441.3461211,581749259
1670930452.3461239,637967736
1670930452.3461239,640140417
1670930463.317471,585500881
1670930469.698,634179042
1670930473.3072481,638765617
1670930536.3072591,638486793
1670930536.713,633866450
1670930566.3175,581639142
1670930582.3072751,639519195
1670930583.307276,586943469
1670930592.3175061,638765617
1670930595.3072829,634736396
1670930597.728,586943581
1670930602.3461609,637537159
1670930632.307291,637537159
1670930635.317517,639855650
1670930637.3072929,638672930
1670930662.317523,580470912
1670930691.317529,586943469
1670930692.746,631171772
1670930694.747,587171249
1670930699.3461871,633866450
1670930716.752,581551131
1670930726.754,640125738
1670930729.317544,639089136
1670930744.3461981,636121178
1670930771.3175581,634319777
1670930777.771,591840732
1670930826.3175769,640139885
1670930850.317584,632296098
1670930859.3073471,639858989
1670930869.307348,584621513
1670930874.803,587111364
1670930881.3462241,587633074
1670930887.307354,587113205
1670930891.808,639382786
1670930903.30736,639755403
1670930906.317606,636461609
1670930908.3462329,639410219
1670930927.3462379,639814399
1670930938.3462429,634679864
1670930952.3176169,639954280
1670930963.317621,580947822
1670930970.82,640269245
1670930976.825,631536402
1670930986.827,631536402
1670930988.3176279,635784086
1670931019.3462689,587633074
1670931048.3074,630291375
1670931080.849,633172582
1670931093.853,639089136
1670931153.871,586125330
1670931201.883,581541478
1670931205.317678,638040788
1670931207.3074379,636141107
1670931213.3176811,591585127
1670931266.346348,631198057
1670931270.3177061,638765617
1670931287.901,636142150
1670931300.3463559,640411030
1670931308.31772,638363915
1670931326.912,633070305
1670931333.3074639,636573819
1670931390.317739,639831381
1670931390.317739,636560134
1670931391.3463769,640382386
1670931395.34638,631198057
1670931400.3177431,639258340
1670931438.3177559,587264349
1670931446.317759,637880012
1670931464.3074961,633216178
1670931466.317766,585697168
1670931526.959,636521095
1670931539.307518,640032932
1670931545.964,639755403
1670931559.3075221,638898085
1670931585.3177831,582476636
1670931600.3464279,583504985
1670931635.3177929,640121062
1670931641.346436,639887003
1670931650.3177969,583299045
1670931651.993,636226115
1670931652.34644,585693241
1670931665.997,639089136
1670931684.346447,637750351
1670931744.1017,591469179
1670931744.3075709,636262389
1670931811.1038,640195325
1670931856.1047,639673629
1670931856.1047,638645483
1670931892.3076029,639374414
1670931897.317852,640411030
1670931899.3464949,634578378
1670931917.3178561,634828565
1670931929.3178589,639287208
1670931940.3178649,633906294
1670931949.3076191,636461266
1670931981.3465149,580611241
1670931998.3178811,637772653
1670932000.109,583504985
1670932073.3076651,634524905
1670932103.317914,639200408
1670932106.317915,639492098
1670932108.3465459,583504985
1670932120.31792,631985998
1670932124.3179221,635564482
1670932144.3076789,585076821
1670932151.3076811,633886246
1670932176.1126,640121356
1670932177.1127,633853864
1670932182.3076849,630477043
1670932223.307694,586323129
1670932224.1139,637895552
1670932253.3465829,630613977
1670932261.3077021,580532988
1670932307.1166,584746890
1670932315.3466029,591840732
1670932318.307719,630096061
1670932333.34661,581303443
1670932362.1182,639942149
1670932377.3077409,633938697
1670932377.317965,581303443
1670932382.1188,636398147
1670932382.317966,640318049
1670932388.34663,633860850
1670932389.3179679,638471022
1670932406.346637,587299923
1670932427.1204,584746890
1670932427.31798,640321640
1670932436.346642,639487191
1670932445.3466439,581547316
1670932472.3179929,640318049
1670932482.3466561,587042407
1670932496.34666,640309747
1670932521.3077619,580916343
1670932540.3077641,587512604
1670932541.346674,581547316
1670932557.123,591243779
1670932562.346679,639089136
1670932566.34668,639863840
1670932572.307776,583947014
1670932572.3077769,580532988
1670932586.1237,635992280
1670932628.3467021,637956536
1670932647.307801,591568495
1670932654.1254,634414557
1670932665.1256,587077799
1670932666.3180349,581639142
1670932667.3467131,630631001
1670932694.1267,638511041
1670932746.1285,591290721
1670932769.3078251,640121062
1670932772.3078279,637956536
1670932822.3078439,635790036
1670932848.3467519,585800320
1670932857.1311,630120365
1670932861.1313,640114139
1670932867.346756,635987954
1670932874.1317,639768325
1670932885.3078589,634391156
1670932890.3467591,634839422
1670932897.318085,635853841
1670932910.3467629,582921430
1670932937.3467669,640037566
1670932937.3467679,580531259
1670932968.3467779,636384007
1670932999.30789,630994301
1670933020.34679,640138156
1670933033.346797,634414557
1670933046.318114,640399249
1670933052.1363,581941696
1670933062.307899,581941696
1670933076.3468089,639170434
1670933080.34681,638175244
1670933081.1369,632085272
1670933089.3181281,630044604
1670933089.3181291,637444010
1670933098.318131,582710982
1670933103.3079081,640379390
1670933107.1376,632059750
1670933109.318136,637228592
1670933110.1377,591290721
1670933129.346823,640208387
1670933227.3181651,637266819
1670933235.3468571,633942442
1670933249.30794,636362398
1670933273.3181751,637228592
1670933293.3468771,581023926
1670933297.3079481,584347841
1670933320.307961,639227316
1670933331.1442,640399249
1670933357.1448,586585895
1670933365.34689,591513748
1670933378.3079791,581144340
1670933387.3468969,586274906
1670933397.146,591290721
1670933402.1461,640409231
1670933452.346911,640166464
1670933455.3469119,634414557
1670933465.1477,639470923
1670933472.346916,638609979
1670933489.1481,639869671
1670933502.308006,637887285
1670933506.31822,582506484
1670933527.346926,639487191
1670933595.3469391,635987954
1670933619.1512,639541140
1670933629.3080311,636816551
1670933650.1521,640391801
1670933680.1529,640361827
1670933692.3182631,588099344
1670933725.1537,638946308
1670933730.1538,637890631
1670933734.308054,639113153
1670933762.155,637890631
1670933764.346983,633378291
1670933814.1569,635553268
1670933814.3469961,636567232
1670933825.3080709,634386361
1670933847.318289,639542120
1670933854.308085,635133653
1670933855.1585,588049371
1670933863.318294,639869671
1670933879.1594,632599702
1670933879.3470149,634078851
1670933890.347018,640113103
1670933933.3183191,587104945
1670933967.3081031,635553268
1670933987.3081059,583189845
1670934030.3470509,583975175
1670934048.3470559,584746890
1670934057.163,585684120
1670934077.318352,640329200
1670934081.3081319,630790860
1670934094.1641,635373263
1670934148.1654,587046803
1670934163.3183639,636789244
1670934193.1665,636384980
1670934224.3470919,636804826
1670934257.1678,584294207
1670934270.31838,588113421
1670934271.347101,633827635
1670934293.318388,635345711
1670934294.347105,634165413
1670934345.30817,636193964
1670934386.1709,583575671
1670934391.171,640393999
1670934391.3471229,585822503
1670934419.34713,588113421
1670934420.3184161,640305225
1670934439.3471379,585198222
1670934476.308198,588283101
1670934497.1738,591163517
1670934497.1738,638129842
1670934504.347152,591679081
1670934505.174,588113421
1670934534.1741,583911776
1670934565.318454,584303272
1670934576.3082221,586123377
1670934576.3471661,636193964
1670934579.31846,639760947
1670934586.3184619,584023300
1670934590.176,640085670
1670934594.3082261,588113421
1670934605.3471711,638471022
1670934657.3082459,583814168
1670934664.30825,587438803
1670934671.1771,640329200
1670934672.1773,637107079
1670934678.3471789,636962431
1670934684.1776,640085670
1670934700.1781,637307545
1670934723.347193,581941696
1670934730.3472,582836884
1670934750.1792,584294207
1670934793.1801,639732296
1670934819.3184991,637406112
1670934850.3472209,636193964
1670934899.3082931,633482129
1670934911.1825,630681653
1670934913.1827,636109236
1670934963.308306,583196082
1670934976.1842,588733152
1670934981.3472381,591284554
1670935000.308315,635232808
1670935005.3083179,636939961
1670935009.3472431,639760947
1670935010.1852,636683789
1670935026.3472481,631815226
1670935033.34725,639705612
1670935048.318538,635232808
1670935068.3472581,636193964
1670935076.318543,632599702
1670935077.3185439,630218316
1670935095.1866,588113421
1670935103.347266,637840385
1670935115.1868,582499778
1670935131.347271,636611024
1670935132.3472719,640196312
1670935143.318552,638541939
1670935168.318557,581917259
1670935175.3083489,638561693
1670935194.3472819,633610670
1670935204.318562,632798957
1670935212.3185649,631815226
1670935221.1893,588510762
1670935221.30836,638133832
1670935248.318573,639745519
1670935264.347296,581917259
1670935276.3185811,635698616
1670935295.3083749,633595543
1670935310.1904,633504354
1670935333.1913,588283101
1670935342.34731,582536395
1670935353.308388,634797142
1670935359.1921,582376564
1670935377.308394,635574401
1670935399.3186009,639649535
1670935416.318603,638303729
1670935452.347331,583896705
1670935479.318615,639734606
1670935479.318615,637542815
1670935507.3084221,639053611
1670935530.1956,638529990
1670935548.308429,638631392
1670935567.3084331,635698616
1670935579.3186259,588653814
1670935581.347363,582376564
1670935639.308454,639649535
1670935643.3473721,639729118
1670935652.3473749,633180093
1670935662.308461,640227497
1670935702.1992,639755403
1670935725.3186469,637748923
1670935726.30847,637678307
1670935739.318651,639225818
1670935749.3186531,640227497
1670935766.3473921,639123954
1670935772.347394,639110549
1670935802.3186669,637505974
1670935807.3474,635698616
1670935843.3186779,638724779
1670935876.3186879,591152646
1670935879.347414,582014293
1670935883.308485,585194631
1670935912.3084891,582014293
1670935950.308495,632041669
1670935959.3187051,638639253
1670936035.2039,640227497
1670936131.2058,634797142
1670936202.3187349,586398554
1670936205.3187361,640227497
1670936208.3474669,631985998
1670936228.308542,588110775
1670936235.2075,639143407
1670936302.3474851,585612685
1670936367.3085561,582376564
1670936410.308563,637082957
1670936435.318768,639273698
1670936525.34751,638631392
1670936539.213,638303729
1670936542.3475111,633530800
1670936564.318784,639855650
1670936570.3475151,633649415
1670936582.3085909,639811004
1670936586.347518,640338503
1670936609.308599,638892142
1670936665.3086071,633502261
1670936668.3086081,638900402
1670936673.34753,630246267
1670936675.318805,630489643
1670936720.2158,638952209
1670936725.318815,633530800
1670936726.3086171,640030048
1670936755.34754,639811004
1670936758.3086219,636715373
1670936806.3475449,632731428
1670936810.3188319,631897511
1670936845.2166,586668936
1670936861.347554,638201515
1670936885.308635,637999558
1670936929.2182,632798957
1670936943.3086441,638201515
1670936961.34757,639904566
1670937025.2198,636865880
1670937040.3475771,639904566
1670937045.347578,586222399
1670937056.318857,630774795
1670937083.347579,631985998
1670937100.3086641,581484946
1670937127.3086669,633541825
1670937194.2217,640030048
1670937272.2227,639273698
1670937276.3086841,639656122
1670937292.308686,639173262
1670937308.3188879,582677368
1670937316.347614,588007742
1670937363.34762,587338878
1670937372.3086951,585420948
1670937381.3087,587512604
1670937410.2255,630577073
1670937430.2259,639934582
1670937446.2261,586304411
1670937494.3189111,639934582
1670937539.31892,587455603
1670937551.2278,586304411
1670937552.318923,582185226
1670937608.31893,634834634
1670937630.3189361,583107889
1670937630.3189371,633649415
1670937631.308737,640034318
1670937635.3087389,639780911
1670937661.3087449,632438051
1670937670.2297,640351488
1670937677.2298,582723848
1670937683.23,631413867
1670937688.347667,634834634
1670937713.2301,633649415
1670937724.2303,640233916
1670937738.3476679,639500652
1670937743.308758,582185226
1670937744.34767,636622329
1670937750.347671,588327810
1670937771.2312,631117662
1670937779.2314,637326249
1670937803.318964,640067001
1670937805.232,635987954
1670937808.3476751,582723505
1670937824.2323,584235981
1670937865.2328,640177496
1670937893.318975,634351550
1670937914.3476839,633006094
1670937937.347687,640402714
1670937945.2338,582185226
1670937978.3189881,636622329
1670937985.347703,639821567
1670937997.3477049,580621937
1670938039.2352,639117535
1670938049.2353,582536395
1670938051.2354,632314641
1670938056.2355,633182410
1670938067.308795,630577073
1670938099.2363,639968140
1670938107.2366,640218782
1670938118.3088019,635987954
1670938127.3477249,580336169
1670938158.3088109,582709995
1670938175.319005,582702078
1670938193.2375,640179687
1670938193.3190069,631117662
1670938199.3190081,640402714
1670938203.3190091,631051652
1670938220.2378,640311175
1670938235.2382,631513351
1670938269.3088291,630711389
1670938325.3477449,631117662
1670938333.347748,586042338
1670938369.3088391,640218782
1670938433.2416,640177496
1670938440.3477631,640423616
1670938467.31904,639148202
1670938468.2418,635825085
1670938484.2423,585946298
1670938501.3477681,633884811
1670938502.319051,631117662
1670938529.2427,585420948
1670938534.2428,639273698
1670938551.319056,632193772
1670938576.2432,585963042
1670938583.3088551,638424080
1670938585.2434,588622041
1670938585.319061,640337572
1670938657.3088591,636850508
1670938664.2443,583510074
1670938679.319072,631117662
1670938710.308867,635886027
1670938716.319078,580582478
1670938737.30887,588622041
1670938770.3088729,640399774
1670938795.347796,636789244
1670938799.3477981,639401154
1670938825.308883,639557653
1670938864.2462,640005450
1670938881.308888,591714557
